Sim_ID,Ordering,Age,Gender,Race,Country,E1_response,E1_score,E2_response,E2_score,E3_response,E3_score,E4_response,E4_score,E5_response,E5_score,E6_response,E6_score,E7_response,E7_score,E8_response,E8_score,E9_response,E9_score,E10_response,E10_score,N1_response,N1_score,N2_response,N2_score,N3_response,N3_score,N4_response,N4_score,N5_response,N5_score,N6_response,N6_score,N7_response,N7_score,N8_response,N8_score,N9_response,N9_score,N10_response,N10_score,A1_response,A1_score,A2_response,A2_score,A3_response,A3_score,A4_response,A4_score,A5_response,A5_score,A6_response,A6_score,A7_response,A7_score,A8_response,A8_score,A9_response,A9_score,A10_response,A10_score,C1_response,C1_score,C2_response,C2_score,C3_response,C3_score,C4_response,C4_score,C5_response,C5_score,C6_response,C6_score,C7_response,C7_score,C8_response,C8_score,C9_response,C9_score,C10_response,C10_score,O1_response,O1_score,O2_response,O2_score,O3_response,O3_score,O4_response,O4_score,O5_response,O5_score,O6_response,O6_score,O7_response,O7_score,O8_response,O8_score,O9_response,O9_score,O10_response,O10_score
P955_R0_Nationality_Age_Gender,Nationality -> Age -> Gender,15,Female,Caucasian (European),United States of America,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,rarely,2,rarely,2,often,4,sometimes,3,sometimes,3,sometimes,3,rarely,2,rarely,2,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,never,1,often,4,never,1,often,4,rarely,2,often,4,rarely,2,often,4,often,4,often,4,sometimes,3,sometimes,3,often,4,sometimes,3,often,4,sometimes,3,often,4,rarely,2,sometimes,3,often,4,sometimes,3,sometimes,3,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,often,4,often,4
P956_R0_Age_Gender_Nationality,Age -> Gender -> Nationality,15,Female,Caucasian (European),Czechia,sometimes,3,sometimes,3,often,4,often,4,sometimes,3,sometimes,3,sometimes,3,rarely,2,rarely,2,often,4,sometimes,3,often,4,sometimes,3,rarely,2,rarely,2,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,never,1,often,4,never,1,often,4,rarely,2,often,4,rarely,2,often,4,often,4,often,4,sometimes,3,sometimes,3,often,4,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,often,4,often,4,sometimes,3,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,sometimes,3,often,4
P956_R0_Gender_Age_Nationality,Gender -> Age -> Nationality,15,Female,Caucasian (European),Czechia,often,4,sometimes,3,sometimes,3,often,4,sometimes,3,sometimes,3,sometimes,3,often,4,rarely,2,often,4,sometimes,3,sometimes,3,sometimes,3,rarely,2,rarely,2,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,never,1,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,often,4,often,4,sometimes,3,sometimes,3,often,4,sometimes,3,sometimes,3,sometimes,3,sometimes,3,never,1,sometimes,3,often,4,sometimes,3,sometimes,3,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,sometimes,3,often,4
P956_R0_Nationality_Age_Gender,Nationality -> Age -> Gender,15,Female,Caucasian (European),Czechia,sometimes,3,often,4,sometimes,3,often,4,sometimes,3,sometimes,3,sometimes,3,often,4,rarely,2,often,4,sometimes,3,often,4,sometimes,3,rarely,2,rarely,2,rarely,2,sometimes,3,sometimes,3,rarely,2,sometimes,3,never,1,often,4,never,1,often,4,rarely,2,often,4,rarely,2,sometimes,3,often,4,often,4,rarely,2,sometimes,3,often,4,sometimes,3,sometimes,3,sometimes,3,often,4,rarely,2,sometimes,3,often,4,sometimes,3,sometimes,3,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,sometimes,3,often,4
P957_R0_Age_Gender_Nationality,Age -> Gender -> Nationality,17,Female,Caucasian (European),United States of America,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,often,4,sometimes,3,often,4,sometimes,3,often,4,sometimes,3,rarely,2,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,often,4,never,1,often,4,rarely,2,often,4,rarely,2,sometimes,3,often,4,often,4,sometimes,3,often,4,sometimes,3,sometimes,3,sometimes,3,sometimes,3,often,4,rarely,2,sometimes,3,often,4,often,4,sometimes,3,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,often,4,often,4
P957_R0_Gender_Age_Nationality,Gender -> Age -> Nationality,17,Female,Caucasian (European),United States of America,often,4,sometimes,3,sometimes,3,often,4,sometimes,3,sometimes,3,sometimes,3,often,4,rarely,2,often,4,sometimes,3,often,4,sometimes,3,rarely,2,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,never,1,often,4,never,1,often,4,rarely,2,often,4,rarely,2,often,4,often,4,often,4,sometimes,3,often,4,often,4,sometimes,3,sometimes,3,sometimes,3,often,4,rarely,2,sometimes,3,often,4,often,4,sometimes,3,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,sometimes,3,often,4
P957_R0_Nationality_Age_Gender,Nationality -> Age -> Gender,17,Female,Caucasian (European),United States of America,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,rarely,2,rarely,2,sometimes,3,sometimes,3,often,4,sometimes,3,rarely,2,rarely,2,rarely,2,sometimes,3,sometimes,3,rarely,2,sometimes,3,never,1,often,4,never,1,often,4,rarely,2,often,4,rarely,2,often,4,often,4,often,4,sometimes,3,often,4,often,4,sometimes,3,sometimes,3,sometimes,3,often,4,rarely,2,sometimes,3,often,4,often,4,sometimes,3,often,4,rarely,2,sometimes,3,never,1,often,4,sometimes,3,sometimes,3,often,4
P958_R0_Age_Gender_Nationality,Age -> Gender -> Nationality,41,Female,Caucasian (Middle East),United States of America,sometimes,3,rarely,2,sometimes,3,sometimes,3,sometimes,3,rarely,2,often,4,often,4,rarely,2,sometimes,3,sometimes,3,often,4,sometimes,3,rarely,2,rarely,2,rarely,2,sometimes,3,sometimes,3,rarely,2,sometimes,3,rarely,2,often,4,never,1,often,4,rarely,2,often,4,rarely,2,sometimes,3,often,4,often,4,often,4,rarely,2,often,4,sometimes,3,sometimes,3,sometimes,3,often,4,never,1,sometimes,3,often,4,often,4,sometimes,3,often,4,rarely,2,often,4,rarely,2,often,4,often,4,often,4,often,4
P958_R0_Gender_Age_Nationality,Gender -> Age -> Nationality,41,Female,Caucasian (Middle East),United States of America,sometimes,3,rarely,2,sometimes,3,often,4,sometimes,3,sometimes,3,often,4,rarely,2,rarely,2,sometimes,3,sometimes,3,often,4,sometimes,3,rarely,2,rarely,2,rarely,2,sometimes,3,sometimes,3,rarely,2,sometimes,3,rarely,2,often,4,never,1,often,4,rarely,2,often,4,rarely,2,often,4,often,4,often,4,often,4,rarely,2,often,4,sometimes,3,sometimes,3,sometimes,3,often,4,rarely,2,sometimes,3,often,4,often,4,sometimes,3,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,often,4,often,4
P958_R0_Nationality_Age_Gender,Nationality -> Age -> Gender,41,Female,Caucasian (Middle East),United States of America,often,4,rarely,2,sometimes,3,often,4,sometimes,3,rarely,2,sometimes,3,often,4,rarely,2,often,4,sometimes,3,often,4,sometimes,3,rarely,2,rarely,2,rarely,2,sometimes,3,sometimes,3,rarely,2,sometimes,3,rarely,2,often,4,never,1,often,4,rarely,2,often,4,rarely,2,often,4,often,4,often,4,often,4,rarely,2,often,4,sometimes,3,often,4,sometimes,3,often,4,rarely,2,sometimes,3,often,4,often,4,sometimes,3,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,often,4,often,4
P959_R0_Age_Gender_Nationality,Age -> Gender -> Nationality,19,Male,Caucasian (Middle East),United States of America,often,4,often,4,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,rarely,2,often,4,often,4,often,4,sometimes,3,rarely,2,rarely,2,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,often,4,never,1,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,often,4,often,4,often,4,often,4,sometimes,3,sometimes,3,sometimes,3,often,4,rarely,2,sometimes,3,often,4,often,4,sometimes,3,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,sometimes,3,often,4
P959_R0_Gender_Age_Nationality,Gender -> Age -> Nationality,19,Male,Caucasian (Middle East),United States of America,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,often,4,often,4,rarely,2,sometimes,3,sometimes,3,often,4,sometimes,3,rarely,2,rarely,2,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,often,4,never,1,often,4,rarely,2,often,4,rarely,2,often,4,often,4,often,4,sometimes,3,rarely,2,often,4,sometimes,3,sometimes,3,sometimes,3,often,4,rarely,2,sometimes,3,often,4,often,4,sometimes,3,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,often,4,often,4
P959_R0_Nationality_Age_Gender,Nationality -> Age -> Gender,19,Male,Caucasian (Middle East),United States of America,often,4,sometimes,3,sometimes,3,rarely,2,sometimes,3,sometimes,3,sometimes,3,often,4,rarely,2,sometimes,3,sometimes,3,often,4,sometimes,3,rarely,2,rarely,2,rarely,2,sometimes,3,sometimes,3,rarely,2,sometimes,3,rarely,2,sometimes,3,never,1,often,4,rarely,2,often,4,rarely,2,often,4,often,4,often,4,sometimes,3,rarely,2,sometimes,3,sometimes,3,sometimes,3,often,4,often,4,rarely,2,often,4,often,4,often,4,sometimes,3,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,often,4,often,4
P960_R0_Age_Gender_Nationality,Age -> Gender -> Nationality,22,Female,Caucasian (European),United States of America,often,4,sometimes,3,sometimes,3,often,4,often,4,sometimes,3,sometimes,3,often,4,rarely,2,often,4,sometimes,3,often,4,sometimes,3,rarely,2,rarely,2,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,never,1,often,4,never,1,often,4,rarely,2,often,4,rarely,2,often,4,often,4,often,4,sometimes,3,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,often,4,rarely,2,sometimes,3,often,4,often,4,sometimes,3,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,sometimes,3,often,4
P960_R0_Gender_Age_Nationality,Gender -> Age -> Nationality,22,Female,Caucasian (European),United States of America,often,4,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,rarely,2,sometimes,3,sometimes,3,often,4,sometimes,3,rarely,2,rarely,2,rarely,2,sometimes,3,sometimes,3,rarely,2,sometimes,3,never,1,often,4,never,1,often,4,rarely,2,often,4,rarely,2,often,4,often,4,often,4,sometimes,3,rarely,2,often,4,sometimes,3,sometimes,3,sometimes,3,often,4,rarely,2,sometimes,3,often,4,often,4,sometimes,3,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,often,4,often,4
P960_R0_Nationality_Age_Gender,Nationality -> Age -> Gender,22,Female,Caucasian (European),United States of America,often,4,sometimes,3,sometimes,3,often,4,sometimes,3,rarely,2,often,4,rarely,2,rarely,2,often,4,sometimes,3,often,4,sometimes,3,rarely,2,rarely,2,rarely,2,sometimes,3,sometimes,3,rarely,2,sometimes,3,rarely,2,often,4,never,1,often,4,rarely,2,often,4,rarely,2,often,4,often,4,often,4,sometimes,3,rarely,2,often,4,sometimes,3,sometimes,3,sometimes,3,often,4,never,1,sometimes,3,often,4,often,4,sometimes,3,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,sometimes,3,often,4
P961_R0_Age_Gender_Nationality,Age -> Gender -> Nationality,44,Female,Caucasian (North African),United States of America,often,4,rarely,2,sometimes,3,often,4,rarely,2,sometimes,3,often,4,rarely,2,rarely,2,often,4,sometimes,3,often,4,sometimes,3,rarely,2,rarely,2,rarely,2,sometimes,3,sometimes,3,rarely,2,sometimes,3,rarely,2,often,4,never,1,often,4,rarely,2,often,4,rarely,2,often,4,often,4,often,4,often,4,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,often,4,never,1,sometimes,3,often,4,often,4,sometimes,3,often,4,rarely,2,often,4,rarely,2,often,4,often,4,often,4,often,4
P961_R0_Gender_Age_Nationality,Gender -> Age -> Nationality,44,Female,Caucasian (North African),United States of America,sometimes,3,sometimes,3,sometimes,3,often,4,sometimes,3,sometimes,3,sometimes,3,often,4,rarely,2,often,4,sometimes,3,often,4,sometimes,3,rarely,2,rarely,2,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,never,1,often,4,never,1,often,4,rarely,2,often,4,rarely,2,often,4,often,4,often,4,sometimes,3,rarely,2,often,4,sometimes,3,sometimes,3,sometimes,3,often,4,never,1,sometimes,3,often,4,often,4,sometimes,3,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,often,4,often,4
P961_R0_Nationality_Age_Gender,Nationality -> Age -> Gender,44,Female,Caucasian (North African),United States of America,often,4,rarely,2,sometimes,3,rarely,2,often,4,rarely,2,often,4,rarely,2,rarely,2,often,4,sometimes,3,often,4,sometimes,3,rarely,2,rarely,2,rarely,2,sometimes,3,sometimes,3,rarely,2,sometimes,3,rarely,2,often,4,never,1,often,4,rarely,2,often,4,rarely,2,often,4,often,4,often,4,often,4,rarely,2,often,4,sometimes,3,sometimes,3,sometimes,3,often,4,rarely,2,sometimes,3,often,4,often,4,sometimes,3,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,often,4,often,4
P962_R0_Age_Gender_Nationality,Age -> Gender -> Nationality,60,Female,Caucasian (European),United States of America,rarely,2,rarely,2,often,4,often,4,rarely,2,rarely,2,sometimes,3,rarely,2,rarely,2,sometimes,3,sometimes,3,often,4,sometimes,3,rarely,2,rarely,2,rarely,2,sometimes,3,rarely,2,rarely,2,sometimes,3,never,1,often,4,never,1,often,4,rarely,2,often,4,rarely,2,often,4,often,4,often,4,often,4,rarely,2,often,4,sometimes,3,sometimes,3,sometimes,3,often,4,never,1,sometimes,3,often,4,often,4,sometimes,3,sometimes,3,rarely,2,often,4,rarely,2,often,4,often,4,often,4,often,4
P962_R0_Gender_Age_Nationality,Gender -> Age -> Nationality,60,Female,Caucasian (European),United States of America,sometimes,3,sometimes,3,sometimes,3,often,4,rarely,2,rarely,2,often,4,rarely,2,rarely,2,often,4,sometimes,3,often,4,sometimes,3,rarely,2,rarely,2,rarely,2,sometimes,3,rarely,2,rarely,2,sometimes,3,never,1,often,4,never,1,often,4,rarely,2,often,4,rarely,2,often,4,often,4,often,4,often,4,rarely,2,often,4,sometimes,3,sometimes,3,sometimes,3,often,4,never,1,sometimes,3,often,4,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,often,4,often,4
P962_R0_Nationality_Age_Gender,Nationality -> Age -> Gender,60,Female,Caucasian (European),United States of America,often,4,rarely,2,sometimes,3,often,4,sometimes,3,rarely,2,sometimes,3,rarely,2,rarely,2,often,4,sometimes,3,often,4,sometimes,3,rarely,2,rarely,2,rarely,2,sometimes,3,rarely,2,rarely,2,sometimes,3,never,1,often,4,never,1,often,4,rarely,2,often,4,rarely,2,often,4,often,4,often,4,often,4,rarely,2,often,4,sometimes,3,sometimes,3,sometimes,3,often,4,rarely,2,sometimes,3,often,4,often,4,rarely,2,often,4,rarely,2,often,4,often,4,often,4,sometimes,3,often,4,often,4
P963_R0_Age_Gender_Nationality,Age -> Gender -> Nationality,19,Female,Other,Pakistan,sometimes,3,often,4,sometimes,3,often,4,rarely,2,sometimes,3,sometimes,3,often,4,rarely,2,often,4,sometimes,3,often,4,sometimes,3,rarely,2,rarely,2,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,never,1,often,4,never,1,often,4,rarely,2,often,4,rarely,2,often,4,often,4,often,4,rarely,2,rarely,2,often,4,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,often,4,sometimes,3,sometimes,3,often,4,rarely,2,sometimes,3,rarely,2,often,4,sometimes,3,often,4,often,4
P963_R0_Gender_Age_Nationality,Gender -> Age -> Nationality,19,Female,Other,Pakistan,often,4,rarely,2,sometimes,3,often,4,sometimes,3,often,4,sometimes,3,rarely,2,rarely,2,often,4,sometimes,3,often,4,sometimes,3,rarely,2,rarely,2,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,often,4,never,1,often,4,rarely,2,often,4,rarely,2,often,4,often,4,often,4,sometimes,3,rarely,2,often,4,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,often,4,sometimes,3,sometimes,3,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,often,4,often,4
P963_R0_Nationality_Age_Gender,Nationality -> Age -> Gender,19,Female,Other,Pakistan,rarely,2,often,4,sometimes,3,often,4,sometimes,3,sometimes,3,sometimes,3,rarely,2,rarely,2,often,4,sometimes,3,often,4,sometimes,3,rarely,2,rarely,2,rarely,2,sometimes,3,sometimes,3,rarely,2,sometimes,3,never,1,often,4,never,1,often,4,rarely,2,often,4,rarely,2,sometimes,3,often,4,often,4,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,often,4,often,4,sometimes,3,sometimes,3,rarely,2,often,4,rarely,2,often,4,sometimes,3,often,4,often,4
P964_R0_Age_Gender_Nationality,Age -> Gender -> Nationality,24,Female,Caucasian (European),Sweden,often,4,often,4,sometimes,3,often,4,sometimes,3,rarely,2,sometimes,3,often,4,rarely,2,often,4,sometimes,3,often,4,sometimes,3,rarely,2,rarely,2,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,never,1,often,4,never,1,often,4,rarely,2,often,4,rarely,2,often,4,often,4,often,4,sometimes,3,rarely,2,often,4,sometimes,3,sometimes,3,sometimes,3,often,4,rarely,2,sometimes,3,often,4,often,4,sometimes,3,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,often,4,often,4
P964_R0_Gender_Age_Nationality,Gender -> Age -> Nationality,24,Female,Caucasian (European),Sweden,often,4,sometimes,3,often,4,sometimes,3,sometimes,3,rarely,2,often,4,rarely,2,rarely,2,often,4,sometimes,3,often,4,sometimes,3,rarely,2,rarely,2,rarely,2,sometimes,3,sometimes,3,rarely,2,sometimes,3,never,1,often,4,never,1,often,4,rarely,2,often,4,rarely,2,often,4,often,4,often,4,often,4,rarely,2,often,4,sometimes,3,sometimes,3,sometimes,3,often,4,never,1,sometimes,3,often,4,often,4,sometimes,3,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,sometimes,3,often,4
P964_R0_Nationality_Age_Gender,Nationality -> Age -> Gender,24,Female,Caucasian (European),Sweden,often,4,often,4,often,4,often,4,sometimes,3,sometimes,3,often,4,often,4,rarely,2,often,4,sometimes,3,often,4,sometimes,3,rarely,2,rarely,2,rarely,2,sometimes,3,sometimes,3,rarely,2,sometimes,3,never,1,often,4,never,1,often,4,rarely,2,often,4,rarely,2,often,4,often,4,often,4,often,4,rarely,2,often,4,sometimes,3,sometimes,3,sometimes,3,often,4,rarely,2,sometimes,3,often,4,often,4,sometimes,3,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,often,4,often,4
P965_R0_Age_Gender_Nationality,Age -> Gender -> Nationality,35,Female,Other,United States of America,often,4,rarely,2,sometimes,3,rarely,2,often,4,rarely,2,often,4,often,4,rarely,2,often,4,sometimes,3,often,4,sometimes,3,rarely,2,rarely,2,rarely,2,often,4,sometimes,3,rarely,2,sometimes,3,rarely,2,often,4,never,1,often,4,rarely,2,often,4,rarely,2,often,4,often,4,often,4,often,4,rarely,2,often,4,sometimes,3,sometimes,3,sometimes,3,often,4,never,1,sometimes,3,often,4,often,4,sometimes,3,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,often,4,often,4
P965_R0_Gender_Age_Nationality,Gender -> Age -> Nationality,35,Female,Other,United States of America,often,4,rarely,2,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,rarely,2,rarely,2,often,4,sometimes,3,sometimes,3,sometimes,3,rarely,2,rarely,2,rarely,2,sometimes,3,sometimes,3,rarely,2,sometimes,3,never,1,often,4,never,1,often,4,rarely,2,often,4,rarely,2,often,4,often,4,often,4,sometimes,3,rarely,2,often,4,sometimes,3,often,4,often,4,often,4,never,1,sometimes,3,often,4,often,4,sometimes,3,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,sometimes,3,often,4
P965_R0_Nationality_Age_Gender,Nationality -> Age -> Gender,35,Female,Other,United States of America,often,4,rarely,2,sometimes,3,rarely,2,sometimes,3,often,4,often,4,rarely,2,rarely,2,often,4,sometimes,3,often,4,sometimes,3,rarely,2,rarely,2,rarely,2,sometimes,3,sometimes,3,rarely,2,sometimes,3,rarely,2,often,4,never,1,often,4,rarely,2,often,4,rarely,2,sometimes,3,often,4,often,4,often,4,rarely,2,sometimes,3,sometimes,3,sometimes,3,often,4,often,4,never,1,sometimes,3,often,4,often,4,sometimes,3,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,sometimes,3,often,4
P966_R0_Age_Gender_Nationality,Age -> Gender -> Nationality,34,Female,Caucasian (European),Canada,often,4,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,often,4,often,4,rarely,2,often,4,sometimes,3,often,4,sometimes,3,rarely,2,rarely,2,rarely,2,sometimes,3,sometimes,3,rarely,2,sometimes,3,never,1,often,4,never,1,often,4,rarely,2,often,4,rarely,2,often,4,often,4,often,4,often,4,rarely,2,often,4,sometimes,3,sometimes,3,sometimes,3,often,4,rarely,2,sometimes,3,often,4,often,4,sometimes,3,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,often,4,often,4
P966_R0_Gender_Age_Nationality,Gender -> Age -> Nationality,34,Female,Caucasian (European),Canada,sometimes,3,sometimes,3,often,4,often,4,sometimes,3,sometimes,3,often,4,often,4,rarely,2,sometimes,3,sometimes,3,often,4,sometimes,3,rarely,2,rarely,2,rarely,2,sometimes,3,sometimes,3,rarely,2,sometimes,3,never,1,often,4,never,1,often,4,rarely,2,often,4,rarely,2,often,4,often,4,often,4,often,4,rarely,2,often,4,sometimes,3,sometimes,3,sometimes,3,often,4,never,1,sometimes,3,often,4,often,4,sometimes,3,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,sometimes,3,often,4
P966_R0_Nationality_Age_Gender,Nationality -> Age -> Gender,34,Female,Caucasian (European),Canada,sometimes,3,rarely,2,sometimes,3,often,4,sometimes,3,rarely,2,sometimes,3,often,4,rarely,2,often,4,sometimes,3,often,4,sometimes,3,rarely,2,rarely,2,rarely,2,sometimes,3,sometimes,3,rarely,2,sometimes,3,never,1,often,4,never,1,often,4,rarely,2,often,4,rarely,2,often,4,often,4,often,4,often,4,rarely,2,often,4,sometimes,3,sometimes,3,sometimes,3,often,4,never,1,sometimes,3,often,4,often,4,sometimes,3,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,often,4,often,4
P967_R0_Age_Gender_Nationality,Age -> Gender -> Nationality,49,Male,Caucasian (European),Switzerland,rarely,2,rarely,2,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,rarely,2,rarely,2,often,4,rarely,2,often,4,sometimes,3,rarely,2,rarely,2,rarely,2,sometimes,3,rarely,2,rarely,2,sometimes,3,never,1,often,4,never,1,often,4,rarely,2,often,4,rarely,2,often,4,often,4,often,4,often,4,rarely,2,often,4,sometimes,3,sometimes,3,sometimes,3,often,4,never,1,often,4,often,4,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,often,4,often,4
P967_R0_Gender_Age_Nationality,Gender -> Age -> Nationality,49,Male,Caucasian (European),Switzerland,rarely,2,often,4,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,rarely,2,rarely,2,rarely,2,sometimes,3,rarely,2,rarely,2,sometimes,3,never,1,often,4,never,1,often,4,rarely,2,often,4,rarely,2,often,4,often,4,often,4,sometimes,3,rarely,2,often,4,sometimes,3,sometimes,3,sometimes,3,often,4,never,1,sometimes,3,often,4,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,sometimes,3,often,4
